StoryID,StoryText,Primary_Type,Ground_Truth_HasAmbiguity,Ground_Truth_Types,LLM_HasAmbiguity,LLM_Types,LLM_Explanation,Model
US-C4-7356,"As a user, I need to handle network issues so I can avoid overage charges",ActorAmbiguity,True,"['ScopeAmbiguity', 'ActorAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity']","The verb 'handle' is vague and lacks specific actions; the scope of 'network issues' is undefined, with no clear boundaries or success criteria.",deepseek-chat
US-C5-9804,"As a user, I want to apply for loan in order to track spending with detailed specifications and comprehensive requirements",ActorAmbiguity,True,['ActorAmbiguity'],True,"['SemanticAmbiguity', 'ScopeAmbiguity', 'ActorAmbiguity']",Ambiguous verbs 'apply for' and 'track spending' lack clarity; 'detailed specifications and comprehensive requirements' is vague and scope is unclear; 'user' role is too generic.,deepseek-chat
US-C4-7373,"As a user, I would like to pay bill to avoid overage charges",ActorAmbiguity,True,['ActorAmbiguity'],True,"['SemanticAmbiguity', 'ScopeAmbiguity']","The verb 'pay bill' is vague (what bill? how?), and scope is unclear (which bills, payment methods, or confirmation steps are included).",deepseek-chat
US-C2-2455,"As a user, I want to generate lab report so that I can reduce errors with detailed specifications and comprehensive requirements",ActorAmbiguity,True,['ActorAmbiguity'],True,"['SemanticAmbiguity', 'ScopeAmbiguity']",The verb 'generate' is vague and lacks detail on how the report is created. The scope is unclear regarding what constitutes 'detailed specifications' and 'comprehensive requirements'.,deepseek-chat
US-C2-2492,"As a user, I want to update system so that I can enhance safety",ActorAmbiguity,True,"['SemanticAmbiguity', 'ActorAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity', 'ActorAmbiguity']","The verbs 'update' and 'enhance' are vague, the scope of 'system' and 'safety' is unclear, and 'user' is too generic without role specification.",deepseek-chat
US-C2-2930,"As a user, I want to view medical records so that I can enhance safety",ActorAmbiguity,True,['ActorAmbiguity'],True,"['SemanticAmbiguity', 'ScopeAmbiguity']","The phrase 'enhance safety' is vague and open to interpretation (SemanticAmbiguity), and the scope of 'view medical records' is unclear regarding which records, level of detail, or access constraints (ScopeAmbiguity).",deepseek-chat
US-C4-7598,"As a user, I need to manage service so that I can maintain connectivity",ActorAmbiguity,True,"['ScopeAmbiguity', 'ActorAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity', 'ActorAmbiguity']","The verb 'manage' is vague, the scope of 'service' and 'maintain connectivity' is unclear, and 'user' is too generic without role specification.",deepseek-chat
US-C2-3886,"As a user, I would like to access records to ensure compliance",ActorAmbiguity,True,"['ScopeAmbiguity', 'ActorAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity', 'ActorAmbiguity']",Vague terms 'access' and 'ensure compliance' lack clarity; scope of records and compliance criteria undefined; 'user' role is too generic.,deepseek-chat
US-C2-3253,"As a user, I need to schedule appointment so that I can ensure compliance with detailed specifications and comprehensive requirements",ActorAmbiguity,True,['ActorAmbiguity'],True,"['SemanticAmbiguity', 'ScopeAmbiguity']","The phrase 'ensure compliance with detailed specifications and comprehensive requirements' is vague and lacks clear boundaries, making it unclear what specific actions or criteria are needed.",deepseek-chat
US-C2-2367,"As a user, I would like to update system to save time with detailed specifications and comprehensive requirements",ActorAmbiguity,True,"['ScopeAmbiguity', 'ActorAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity']","The phrase 'update system to save time' is vague and lacks specific actions or goals. The terms 'detailed specifications' and 'comprehensive requirements' are too broad, making the scope and acceptance criteria unclear.",deepseek-chat
US-C4-7348,"As a user, I would like to handle network issues to reduce costs with detailed specifications and comprehensive requirements",ActorAmbiguity,True,"['ScopeAmbiguity', 'ActorAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity', 'ActorAmbiguity']","'handle' is vague (SemanticAmbiguity), scope of 'network issues' and completeness criteria are unclear (ScopeAmbiguity), 'user' role is too generic (ActorAmbiguity)",deepseek-chat
US-C2-4034,"As a user, I need to process medical information so that I can enhance safety",DependencyAmbiguity,True,"['ScopeAmbiguity', 'ActorAmbiguity', 'DependencyAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity', 'ActorAmbiguity']","The verb 'process' is vague, the scope of 'medical information' and 'enhance safety' is undefined, and the actor 'user' is too generic.",deepseek-chat
US-C2-3330,"As a caregiver, I would like to update patient info to enhance safety with detailed specifications and comprehensive requirements",DependencyAmbiguity,True,['DependencyAmbiguity'],True,"['SemanticAmbiguity', 'ScopeAmbiguity']","Phrases like 'enhance safety' and 'detailed specifications and comprehensive requirements' are vague and lack clear, measurable criteria for completion.",deepseek-chat
US-C3-5782,"As a customer, I need to track order so that I can complete purchase with detailed specifications and comprehensive requirements",DependencyAmbiguity,True,['DependencyAmbiguity'],True,"['SemanticAmbiguity', 'ScopeAmbiguity']","The verb 'track' is vague and lacks detail on how tracking is performed. The acceptance criteria are unclear regarding what 'detailed specifications and comprehensive requirements' entail, leading to scope ambiguity.",deepseek-chat
US-C2-2512,"As a caregiver, I want to process medical information in order to save time",DependencyAmbiguity,True,"['ScopeAmbiguity', 'DependencyAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity']","The verb 'process' is vague and lacks specific actions; the scope of 'medical information' is undefined, leaving completeness criteria unclear.",deepseek-chat
US-C4-7337,"As a service representative, I would like to check data usage to reduce costs with detailed specifications and comprehensive requirements",DependencyAmbiguity,True,['DependencyAmbiguity'],True,"['SemanticAmbiguity', 'ScopeAmbiguity']","The phrase 'check data usage to reduce costs' is vague in method and outcome (SemanticAmbiguity), and 'detailed specifications and comprehensive requirements' lacks clear boundaries or acceptance criteria (ScopeAmbiguity).",deepseek-chat
US-C2-3512,"As a user, I want to process medical information so that I can reduce errors",DependencyAmbiguity,True,"['ScopeAmbiguity', 'ActorAmbiguity', 'DependencyAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity', 'ActorAmbiguity']","The verb 'process' is vague, the scope of 'medical information' and 'reduce errors' is undefined, and 'user' is too generic without role specification.",deepseek-chat
US-C3-6107,"As a customer, I would like to handle orders to track delivery",DependencyAmbiguity,True,"['SemanticAmbiguity', 'ScopeAmbiguity', 'DependencyAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity']","Verb 'handle' is vague; scope of 'track delivery' is unclear (e.g., which orders, what tracking details).",deepseek-chat
US-C6-11183,"As a patient, I need to access records so I can enhance safety",DependencyAmbiguity,True,"['SemanticAmbiguity', 'ScopeAmbiguity', 'DependencyAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity']","The phrase 'enhance safety' is vague and lacks specific meaning. The scope of 'records' is undefined, leaving unclear what types of records or data are included.",deepseek-chat
US-C2-2559,"As a healthcare provider, I need to handle patient care so that I can ensure compliance",DependencyAmbiguity,True,"['ScopeAmbiguity', 'DependencyAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity']",The verb 'handle' is vague and lacks specific actions; 'patient care' is too broad with no clear scope or completion criteria.,deepseek-chat
US-C4-8771,"As a subscriber, I want to report outage in order to maintain connectivity",DependencyAmbiguity,True,['DependencyAmbiguity'],True,"['SemanticAmbiguity', 'ScopeAmbiguity']","The verb 'report' is vague—unclear if it means notify, log, or escalate. Scope is ambiguous regarding what outage details are required and what 'maintain connectivity' entails.",deepseek-chat
US-C2-2405,"As a doctor, I want to handle patient care in order to save time",DependencyAmbiguity,True,"['ScopeAmbiguity', 'DependencyAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity']","The verb 'handle' is vague and lacks specific actions; the scope of 'patient care' is undefined, making completeness criteria unclear.",deepseek-chat
US-C5-10062,"As a user, I would like to process application to improve security with detailed specifications and comprehensive requirements",DependencyAmbiguity,True,"['ScopeAmbiguity', 'ActorAmbiguity', 'DependencyAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity', 'ActorAmbiguity']",Ambiguous verb 'process' and unclear scope of 'application' and security improvements; generic 'user' role lacks specificity.,deepseek-chat
US-C2-2833,"As a user, I need to update system so that I can enhance safety",DependencyAmbiguity,True,"['ScopeAmbiguity', 'ActorAmbiguity', 'DependencyAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity']","The verbs 'update' and 'enhance' are vague, and the scope of the system update and safety improvement is undefined.",deepseek-chat
US-C5-8985,"As a loan officer, I would like to view account balance to improve security",DependencyAmbiguity,True,['DependencyAmbiguity'],True,"['SemanticAmbiguity', 'ScopeAmbiguity']",Unclear how viewing account balance improves security (semantic ambiguity) and scope of 'account balance' is undefined (scope ambiguity).,deepseek-chat
US-C2-3510,"As a nurse, I would like to manage health data to save time",DependencyAmbiguity,True,"['ScopeAmbiguity', 'DependencyAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity']",The verb 'manage' is vague and lacks specific actions; 'health data' is too broad without defined scope or boundaries.,deepseek-chat
US-C6-11034,"As a doctor, I want to access records in order to reduce errors",DependencyAmbiguity,True,"['SemanticAmbiguity', 'DependencyAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity']","The verb 'access' is vague (could mean view, edit, search, etc.), and 'records' lacks scope (which records, what systems, what level of access).",deepseek-chat
US-C4-7305,"As a customer, I need to report outage so that I can optimize performance",DependencyAmbiguity,True,['DependencyAmbiguity'],True,"['SemanticAmbiguity', 'ScopeAmbiguity']","The verb 'report outage' is vague—it's unclear how or where to report. 'Optimize performance' is ambiguous in scope, lacking specific criteria or boundaries for what optimization entails.",deepseek-chat
US-C4-7342,"As a user, I want to access tools so that I can reduce costs",DependencyAmbiguity,True,"['SemanticAmbiguity', 'ScopeAmbiguity', 'ActorAmbiguity', 'DependencyAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity', 'ActorAmbiguity']","The term 'tools' is vague (SemanticAmbiguity), the scope of 'reduce costs' is undefined (ScopeAmbiguity), and 'user' is too generic (ActorAmbiguity).",deepseek-chat
US-C5-10327,"As a investor, I want to download statements so that I have better comply with regulations",DependencyAmbiguity,True,['DependencyAmbiguity'],True,"['SemanticAmbiguity', 'ActorAmbiguity']",The term 'better comply' is vague and lacks measurable criteria. The actor 'investor' is generic and could refer to different types of investors with varying needs.,deepseek-chat
US-C5-9013,"As a user, I want to update information in order to comply with regulations with detailed specifications and comprehensive requirements",DependencyAmbiguity,True,"['ScopeAmbiguity', 'ActorAmbiguity', 'DependencyAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity']",The verb 'update' is vague without specifying what information or how; 'comprehensive requirements' and 'detailed specifications' are unclear in scope and completeness.,deepseek-chat
US-C2-3602,"As a user, I want to access records in order to save time",DependencyAmbiguity,True,"['ScopeAmbiguity', 'ActorAmbiguity', 'DependencyAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity', 'ActorAmbiguity']","The verb 'access' is vague, the scope of 'records' is undefined, and 'user' is too generic without role specification.",deepseek-chat
US-C6-10540,"As a patient, I want to prescribe medication in order to save time",DependencyAmbiguity,True,['DependencyAmbiguity'],True,"['SemanticAmbiguity', 'ActorAmbiguity']","The verb 'prescribe' is ambiguous as patients typically do not prescribe medication; unclear if this refers to requesting, renewing, or another action. The actor 'patient' may be too generic if different patient types have different permissions or workflows.",deepseek-chat
US-C3-5798,"As a seller, I need to search products so I can complete purchase",DependencyAmbiguity,True,['DependencyAmbiguity'],True,"['SemanticAmbiguity', 'ScopeAmbiguity']","The verb 'search' is vague (does it mean browse, filter, or keyword search?), and 'complete purchase' lacks clarity on scope (does it refer to finalizing a sale or a buyer's purchase process?).",deepseek-chat
US-C2-2889,"As a nurse, I want to process medical information in order to improve patient care",DependencyAmbiguity,True,"['SemanticAmbiguity', 'DependencyAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity']","The verb 'process' is vague and could include various actions like entering, updating, or analyzing data. The scope is unclear as it does not specify what medical information is involved or what constitutes 'improved' patient care.",deepseek-chat
US-C2-4067,"As a healthcare provider, I want to access records so that I can improve patient care",DependencyAmbiguity,True,"['SemanticAmbiguity', 'DependencyAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity']","The verb 'access' is vague (how, what level of access?), and 'records' lacks scope (which records, what systems?). The goal 'improve patient care' is broad and lacks measurable criteria.",deepseek-chat
US-C5-9021,"As a bank customer, I would like to schedule appointment to track spending",DependencyAmbiguity,True,['DependencyAmbiguity'],True,"['SemanticAmbiguity', 'ScopeAmbiguity']","The verb 'track spending' is vague (how is tracking done?), and the scope of the appointment (e.g., purpose, duration, frequency) is unclear.",deepseek-chat
US-C2-3625,"As a caregiver, I would like to handle patient care to enhance safety",DependencyAmbiguity,True,"['SemanticAmbiguity', 'ScopeAmbiguity', 'DependencyAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity']",The verb 'handle' is vague and lacks specific actions; 'patient care' is too broad with no clear boundaries or completion criteria.,deepseek-chat
US-C1-917,"As a user, I want to update information so that I can save time",DependencyAmbiguity,True,"['SemanticAmbiguity', 'ScopeAmbiguity', 'ActorAmbiguity', 'DependencyAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity']","The verb 'update' is vague (what information?), and the scope of 'information' is undefined.",deepseek-chat
US-C3-6112,"As a customer, I would like to leave review to complete purchase",DependencyAmbiguity,True,['DependencyAmbiguity'],True,"['SemanticAmbiguity', 'ScopeAmbiguity']",Ambiguity in whether leaving a review is required to complete purchase (semantic) and unclear scope of review process (scope).,deepseek-chat
US-C1-1776,"As a bank customer, I would like to manage account to improve security",DependencyAmbiguity,True,"['ScopeAmbiguity', 'DependencyAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity']",The verb 'manage' is vague and lacks specific actions; 'improve security' is too broad with no clear scope or acceptance criteria.,deepseek-chat
US-C4-7608,"As a service representative, I want to check data usage in order to resolve issues",DependencyAmbiguity,True,['DependencyAmbiguity'],True,"['SemanticAmbiguity', 'ScopeAmbiguity']","The verb 'check' is vague and does not specify how data usage should be checked or what information is needed. The scope of 'data usage' and what constitutes 'issues' is unclear, leaving completeness criteria undefined.",deepseek-chat
US-C6-10988,"As a user, I need to update system so that I can enhance safety",DependencyAmbiguity,True,"['ScopeAmbiguity', 'ActorAmbiguity', 'DependencyAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity']","The verbs 'update' and 'enhance' are vague, and the scope of the system update and safety enhancement is unclear.",deepseek-chat
US-C6-11169,"As a medical staff, I need to manage health data so that I can reduce errors",DependencyAmbiguity,True,"['SemanticAmbiguity', 'DependencyAmbiguity']",True,"['SemanticAmbiguity', 'ActorAmbiguity', 'ScopeAmbiguity']","'Manage' is vague (SemanticAmbiguity), 'medical staff' is too generic (ActorAmbiguity), and scope of 'health data' and 'reduce errors' is unclear (ScopeAmbiguity).",deepseek-chat
US-C3-6418,"As a store owner, I want to handle orders in order to save money",DependencyAmbiguity,True,"['SemanticAmbiguity', 'ScopeAmbiguity', 'DependencyAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity']",The verb 'handle' is vague and lacks specific actions; the goal 'save money' is unclear in scope and lacks measurable criteria.,deepseek-chat
US-C5-9254,"As a loan officer, I want to access system so that I have better track spending",DependencyAmbiguity,True,"['SemanticAmbiguity', 'DependencyAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity']","The phrase 'better track spending' is vague and lacks clear acceptance criteria, and the system access scope is undefined.",deepseek-chat
US-C3-4270,"As a seller, I would like to add to cart to track delivery",DependencyAmbiguity,True,['DependencyAmbiguity'],True,"['SemanticAmbiguity', 'ActorAmbiguity']","The phrase 'add to cart' is unclear—sellers typically manage inventory, not add items to their own cart. The actor 'seller' may be incorrect or misused, and the goal 'track delivery' is vague and disconnected from the action.",deepseek-chat
US-C8-12553,"As a plant manager, I want to update systems in order to improve efficiency",DependencyAmbiguity,True,"['SemanticAmbiguity', 'DependencyAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity']","The verb 'update' is vague and could refer to software, hardware, or processes. The scope of 'systems' is undefined, and 'improve efficiency' lacks measurable criteria.",deepseek-chat
US-C6-10579,"As a user, I would like to process medical information to save time",DependencyAmbiguity,True,"['SemanticAmbiguity', 'ActorAmbiguity', 'DependencyAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity']",The verb 'process' is vague and undefined; the scope of 'medical information' and what constitutes completion are unclear.,deepseek-chat
US-C8-12549,"As a plant manager, I need to process data so that I can reduce downtime",DependencyAmbiguity,True,"['SemanticAmbiguity', 'DependencyAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity']",The verb 'process' is vague and lacks specific actions; 'data' is undefined in scope and source; 'reduce downtime' has no measurable target or criteria.,deepseek-chat
US-C7-11831,"As a seller, I want to handle orders so that I can track delivery with detailed specifications and comprehensive requirements",DependencyAmbiguity,True,"['SemanticAmbiguity', 'DependencyAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity']",The verb 'handle' is vague and lacks specific actions. The terms 'detailed specifications' and 'comprehensive requirements' are unclear in scope and completeness.,deepseek-chat
US-C1-604,"As a customer, I need to handle finances so that I can comply with regulations",DependencyAmbiguity,True,"['ScopeAmbiguity', 'DependencyAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity']","The verb 'handle' is vague and lacks specific actions; the scope of 'finances' and 'regulations' is undefined, making completeness criteria unclear.",deepseek-chat
US-C2-3690,"As a doctor, I want to update patient info so that I can ensure compliance",DependencyAmbiguity,True,['DependencyAmbiguity'],True,"['SemanticAmbiguity', 'ScopeAmbiguity']",The verb 'update' is vague regarding what specific patient info fields can be modified. 'Ensure compliance' is unclear in scope and lacks measurable criteria for completion.,deepseek-chat
US-C2-3109,"As a doctor, I want to schedule appointment in order to reduce errors",DependencyAmbiguity,True,['DependencyAmbiguity'],True,"['SemanticAmbiguity', 'ScopeAmbiguity']","Verb 'schedule' is vague (manual or automated?), and scope is unclear (which appointments, what errors, how measured?).",deepseek-chat
US-C5-9783,"As a account holder, I need to update information so I can meet financial goals",DependencyAmbiguity,True,"['ScopeAmbiguity', 'DependencyAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity', 'ActorAmbiguity']","Ambiguities detected: 'update information' is vague (semantic), scope of information to update is unclear (scope), and 'account holder' is generic without role specification (actor).",deepseek-chat
US-C3-5502,"As a customer, I would like to add to cart to complete purchase",DependencyAmbiguity,True,['DependencyAmbiguity'],True,"['SemanticAmbiguity', 'ScopeAmbiguity']",The phrase 'add to cart to complete purchase' is semantically vague and does not clearly define the action or outcome. The scope is ambiguous as it combines two distinct steps (adding to cart and completing purchase) without specifying if both are required or how they relate.,deepseek-chat
US-C6-10794,"As a patient, I need to manage health data so that I can ensure compliance",DependencyAmbiguity,True,"['ScopeAmbiguity', 'DependencyAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity']",The verb 'manage' is vague and lacks specific actions; 'health data' is too broad without defined scope or boundaries.,deepseek-chat
US-C2-3718,"As a nurse, I would like to view medical records to ensure compliance with detailed specifications and comprehensive requirements",DependencyAmbiguity,True,['DependencyAmbiguity'],True,"['SemanticAmbiguity', 'ScopeAmbiguity']","Phrases 'detailed specifications' and 'comprehensive requirements' are vague and lack clear definition, creating semantic ambiguity. The scope of what constitutes compliance and which records are needed is unclear.",deepseek-chat
US-C6-10842,"As a patient, I want to handle patient care so that I can save time",DependencyAmbiguity,True,"['ScopeAmbiguity', 'DependencyAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity', 'ActorAmbiguity']","The verb 'handle' is vague, the scope of 'patient care' is undefined, and the actor 'patient' may not be the appropriate role for handling care.",deepseek-chat
US-C1-050,"As a investor, I want to update information in order to meet financial goals",DependencyAmbiguity,True,"['SemanticAmbiguity', 'DependencyAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity', 'ActorAmbiguity']","Ambiguities detected: 'update information' is vague (SemanticAmbiguity), scope of information and update process is unclear (ScopeAmbiguity), and 'investor' role lacks specificity (ActorAmbiguity).",deepseek-chat
US-C3-6715,"As a customer, I would like to manage products to track delivery",DependencyAmbiguity,True,"['ScopeAmbiguity', 'DependencyAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity']",The verb 'manage' is vague and lacks specific actions; 'track delivery' scope is unclear regarding what aspects of delivery are tracked and how.,deepseek-chat
US-C8-12562,"As a supervisor, I need to optimize workflow so that I can ensure quality as soon as possible with detailed specifications and comprehensive requirements",PriorityAmbiguity,True,"['ScopeAmbiguity', 'PriorityAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity', 'PriorityAmbiguity']",The verb 'optimize' is vague without clear success criteria. 'Detailed specifications and comprehensive requirements' lacks scope boundaries. 'As soon as possible' is an unclear priority indicator.,deepseek-chat
US-C2-3609,"As a patient, I need to handle patient care so that I can improve patient care as soon as possible",PriorityAmbiguity,True,"['ScopeAmbiguity', 'PriorityAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity', 'PriorityAmbiguity']","The verb 'handle' is vague, the scope of 'patient care' is unclear, and 'as soon as possible' lacks specific urgency.",deepseek-chat
US-C6-10594,"As a doctor, I would like to schedule appointment to ensure compliance as soon as possible",PriorityAmbiguity,True,['PriorityAmbiguity'],True,"['SemanticAmbiguity', 'ScopeAmbiguity', 'PriorityAmbiguity']","The phrase 'ensure compliance' is vague (SemanticAmbiguity), the scope of scheduling (e.g., single vs. recurring appointments) is unclear (ScopeAmbiguity), and 'as soon as possible' lacks specific urgency (PriorityAmbiguity).",deepseek-chat
US-C2-2350,"As a healthcare provider, I want to schedule appointment so that I can improve patient care as soon as possible",PriorityAmbiguity,True,['PriorityAmbiguity'],True,"['SemanticAmbiguity', 'ScopeAmbiguity', 'PriorityAmbiguity']","The verb 'schedule appointment' is vague (what actions are included?), scope is unclear (which appointments, how many?), and 'as soon as possible' lacks clear priority definition.",deepseek-chat
US-C5-9543,"As a financial advisor, I would like to schedule appointment to improve security as soon as possible",PriorityAmbiguity,True,['PriorityAmbiguity'],True,"['SemanticAmbiguity', 'ScopeAmbiguity', 'PriorityAmbiguity']",The verb 'improve security' is vague and lacks specific actions; the scope of 'security' improvements is undefined; 'as soon as possible' is an unclear priority indicator.,deepseek-chat
US-C5-9296,"As a account holder, I want to process application in order to improve security as soon as possible",PriorityAmbiguity,True,"['ScopeAmbiguity', 'PriorityAmbiguity']",True,"['SemanticAmbiguity', 'ActorAmbiguity', 'PriorityAmbiguity']","Ambiguities include: 'process application' is vague (SemanticAmbiguity), 'account holder' is generic (ActorAmbiguity), and 'as soon as possible' lacks clear priority (PriorityAmbiguity).",deepseek-chat
US-C2-3916,"As a healthcare provider, I need to schedule appointment so I can save time as soon as possible",PriorityAmbiguity,True,['PriorityAmbiguity'],True,"['SemanticAmbiguity', 'ScopeAmbiguity', 'PriorityAmbiguity']",The verb 'schedule appointment' is vague without specifying details like method or constraints; scope is unclear regarding what constitutes a complete scheduling process; 'as soon as possible' lacks a clear priority or deadline.,deepseek-chat
US-C6-10830,"As a healthcare provider, I would like to access records to ensure compliance as soon as possible",PriorityAmbiguity,True,"['SemanticAmbiguity', 'PriorityAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity', 'PriorityAmbiguity']","Ambiguities detected: 'access records' is vague (what records, how?), 'ensure compliance' lacks clear scope (what compliance?), 'as soon as possible' is an unclear priority.",deepseek-chat
US-C3-6073,"As a user, I would like to leave review to make informed decisions as soon as possible",PriorityAmbiguity,True,"['ActorAmbiguity', 'PriorityAmbiguity']",True,"['SemanticAmbiguity', 'ActorAmbiguity', 'ScopeAmbiguity']","Ambiguous verb 'leave review' (write or read?), generic actor 'user', unclear scope of 'informed decisions' and 'as soon as possible'.",deepseek-chat
US-C2-3656,"As a caregiver, I want to access records so that I can save time as soon as possible",PriorityAmbiguity,True,"['SemanticAmbiguity', 'ScopeAmbiguity', 'PriorityAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity', 'PriorityAmbiguity']","The verb 'access' is vague (SemanticAmbiguity), the scope of 'records' is undefined (ScopeAmbiguity), and 'as soon as possible' lacks clear priority (PriorityAmbiguity).",deepseek-chat
US-C2-3295,"As a patient, I want to access records in order to ensure compliance as soon as possible",PriorityAmbiguity,True,"['SemanticAmbiguity', 'PriorityAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity', 'PriorityAmbiguity']","'Access records' is vague (what records, what actions?), 'ensure compliance' is unclear (what compliance?), and 'as soon as possible' lacks specific urgency.",deepseek-chat
US-C2-3114,"As a patient, I would like to update patient info to reduce errors as soon as possible with detailed specifications and comprehensive requirements",PriorityAmbiguity,True,['PriorityAmbiguity'],True,"['SemanticAmbiguity', 'ScopeAmbiguity', 'PriorityAmbiguity']","The phrase 'update patient info' is vague (SemanticAmbiguity), 'detailed specifications and comprehensive requirements' lacks clear boundaries (ScopeAmbiguity), and 'as soon as possible' is an unclear priority (PriorityAmbiguity).",deepseek-chat
US-C2-2431,"As a doctor, I want to view medical records in order to save time as soon as possible",PriorityAmbiguity,True,['PriorityAmbiguity'],True,"['SemanticAmbiguity', 'PriorityAmbiguity']","The phrase 'view medical records' is vague regarding scope and access details, and 'as soon as possible' lacks a clear priority or deadline.",deepseek-chat
US-C2-2503,"As a patient, I want to generate lab report in order to ensure compliance as soon as possible",PriorityAmbiguity,True,['PriorityAmbiguity'],True,"['SemanticAmbiguity', 'ScopeAmbiguity', 'PriorityAmbiguity']","Ambiguities include: 'generate' is vague (how? from what?), 'lab report' scope is unclear (format, content, source), and 'as soon as possible' lacks clear priority.",deepseek-chat
US-C1-594,"As a user, I want to manage account so that I can comply with regulations as soon as possible",PriorityAmbiguity,True,"['SemanticAmbiguity', 'ScopeAmbiguity', 'ActorAmbiguity', 'PriorityAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity', 'ActorAmbiguity', 'PriorityAmbiguity']","The verb 'manage' is vague, the scope of account management is undefined, 'user' is too generic, and 'as soon as possible' lacks clear priority.",deepseek-chat
US-C5-10280,"As a user, I would like to apply for loan to track spending as soon as possible",PriorityAmbiguity,True,"['ActorAmbiguity', 'PriorityAmbiguity']",True,"['SemanticAmbiguity', 'ActorAmbiguity', 'PriorityAmbiguity']","Ambiguous goal ('apply for loan to track spending' is unclear), generic actor ('user'), and vague priority ('as soon as possible')",deepseek-chat
US-C5-9503,"As a user, I want to handle finances so that I can improve security as soon as possible",PriorityAmbiguity,True,"['SemanticAmbiguity', 'ScopeAmbiguity', 'ActorAmbiguity', 'PriorityAmbiguity']",True,"['SemanticAmbiguity', 'ActorAmbiguity', 'PriorityAmbiguity']","The verb 'handle' is vague, 'user' is too generic, and 'as soon as possible' lacks clear priority.",deepseek-chat
US-C2-3200,"As a doctor, I need to handle patient care so I can save time as soon as possible",PriorityAmbiguity,True,"['SemanticAmbiguity', 'ScopeAmbiguity', 'PriorityAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity', 'PriorityAmbiguity']","The verb 'handle' is vague, 'patient care' lacks clear scope, and 'as soon as possible' is an unclear priority.",deepseek-chat
US-C2-3144,"As a nurse, I need to update patient info so I can ensure compliance as soon as possible",PriorityAmbiguity,True,['PriorityAmbiguity'],True,"['SemanticAmbiguity', 'ScopeAmbiguity', 'PriorityAmbiguity']","'Update patient info' is vague (semantic), scope of 'info' is unclear (scope), 'as soon as possible' lacks specific urgency (priority).",deepseek-chat
US-C2-2861,"As a caregiver, I would like to handle patient care to enhance safety as soon as possible",PriorityAmbiguity,True,"['SemanticAmbiguity', 'PriorityAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity', 'PriorityAmbiguity']","The verb 'handle' is vague, the scope of 'patient care' is undefined, and 'as soon as possible' lacks clear priority.",deepseek-chat
